14:50:24.0, Date: 16/3/24, Fix: 1,  quality: 2, Location: 43.8398N, 112.2549, W, Speed (knots): , 0.08, Angle: 169.40, Altitude: 1524.20, Satellites: 10
14:50:26.0, Date: 16/3/24, Fix: 1,  quality: 2, Location: 43.8398N, 112.2549, W, Speed (knots): , 0.01, Angle: 169.40, Altitude: 1524.20, Satellites: 10
14:50:28.0, Date: 16/3/24, Fix: 1,  quality: 2, Location: 43.8398N, 112.2549, W, Speed (knots): , 0.04, Angle: 169.40, Altitude: 1524.20, Satellites: 10
14:50:31.0, Date: 16/3/24, Fix: 1,  quality: 2, Location: 43.8398N, 112.2549, W, Speed (knots): , 0.11, Angle: 169.40, Altitude: 1524.20, Satellites: 10
14:50:32.984, Date: 16/3/24, Fix: 1,  quality: 2, Location: 43.8398N, 112.2549, W, Speed (knots): , 0.00, Angle: 169.40, Altitude: 1524.10, Satellites: 10
14:50:35.0, Date: 16/3/24, Fix: 1,  quality: 2, Location: 43.8398N, 112.2549, W, Speed (knots): , 0.06, Angle: 169.40, Altitude: 1524.10, Satellites: 10
14:50:36.984, Date: 16/3/24, Fix: 1,  quality: 2, Location: 43.8398N, 112.2549, W, Speed (knots): , 0.03, Angle: 169.40, Altitude: 1524.10, Satellites: 10
14:50:39.0, Date: 16/3/24, Fix: 1,  quality: 2, Location: 43.8398N, 112.2549, W, Speed (knots): , 0.03, Angle: 169.40, Altitude: 1524.10, Satellites: 10
14:50:42.0, Date: 16/3/24, Fix: 1,  quality: 2, Location: 43.8398N, 112.2549, W, Speed (knots): , 0.03, Angle: 169.40, Altitude: 1524.10, Satellites: 10
14:50:44.0, Date: 16/3/24, Fix: 1,  quality: 2, Location: 43.8398N, 112.2549, W, Speed (knots): , 0.07, Angle: 169.40, Altitude: 1524.10, Satellites: 10
14:50:46.0, Date: 16/3/24, Fix: 1,  quality: 2, Location: 43.8398N, 112.2549, W, Speed (knots): , 0.04, Angle: 169.40, Altitude: 1524.10, Satellites: 10
14:50:48.984, Date: 16/3/24, Fix: 1,  quality: 2, Location: 43.8398N, 112.2549, W, Speed (knots): , 0.02, Angle: 169.40, Altitude: 1524.00, Satellites: 10
14:50:51.0, Date: 16/3/24, Fix: 1,  quality: 2, Location: 43.8398N, 112.2549, W, Speed (knots): , 0.01, Angle: 169.40, Altitude: 1524.00, Satellites: 10
14:50:52.984, Date: 16/3/24, Fix: 1,  quality: 2, Location: 43.8398N, 112.2549, W, Speed (knots): , 0.01, Angle: 169.40, Altitude: 1524.00, Satellites: 9
14:50:56.0, Date: 16/3/24, Fix: 1,  quality: 2, Location: 43.8398N, 112.2549, W, Speed (knots): , 0.01, Angle: 169.40, Altitude: 1524.00, Satellites: 10
14:50:58.0, Date: 16/3/24, Fix: 1,  quality: 2, Location: 43.8398N, 112.2549, W, Speed (knots): , 0.04, Angle: 169.40, Altitude: 1524.00, Satellites: 10
14:51:0.0, Date: 16/3/24, Fix: 1,  quality: 2, Location: 43.8398N, 112.2549, W, Speed (knots): , 0.01, Angle: 169.40, Altitude: 1524.00, Satellites: 10
14:51:3.0, Date: 16/3/24, Fix: 1,  quality: 2, Location: 43.8398N, 112.2549, W, Speed (knots): , 0.01, Angle: 169.40, Altitude: 1524.00, Satellites: 10
14:51:4.984, Date: 16/3/24, Fix: 1,  quality: 2, Location: 43.8398N, 112.2549, W, Speed (knots): , 0.10, Angle: 169.40, Altitude: 1523.90, Satellites: 9
14:51:7.0, Date: 16/3/24, Fix: 1,  quality: 2, Location: 43.8398N, 112.2549, W, Speed (knots): , 0.01, Angle: 169.40, Altitude: 1523.90, Satellites: 10
14:51:10.0, Date: 16/3/24, Fix: 1,  quality: 2, Location: 43.8398N, 112.2549, W, Speed (knots): , 0.01, Angle: 169.40, Altitude: 1523.90, Satellites: 10
14:51:12.0, Date: 16/3/24, Fix: 1,  quality: 2, Location: 43.8398N, 112.2549, W, Speed (knots): , 0.04, Angle: 169.40, Altitude: 1523.90, Satellites: 10
14:51:14.0, Date: 16/3/24, Fix: 1,  quality: 2, Location: 43.8398N, 112.2549, W, Speed (knots): , 0.03, Angle: 169.40, Altitude: 1523.90, Satellites: 10
14:51:16.984, Date: 16/3/24, Fix: 1,  quality: 2, Location: 43.8398N, 112.2549, W, Speed (knots): , 0.03, Angle: 169.40, Altitude: 1523.90, Satellites: 10
14:51:19.0, Date: 16/3/24, Fix: 1,  quality: 2, Location: 43.8398N, 112.2549, W, Speed (knots): , 0.05, Angle: 169.40, Altitude: 1523.90, Satellites: 10
14:51:20.984, Date: 16/3/24, Fix: 1,  quality: 2, Location: 43.8398N, 112.2549, W, Speed (knots): , 0.04, Angle: 169.40, Altitude: 1523.90, Satellites: 10
14:51:23.0, Date: 16/3/24, Fix: 1,  quality: 2, Location: 43.8398N, 112.2549, W, Speed (knots): , 0.05, Angle: 169.40, Altitude: 1523.90, Satellites: 10
14:51:24.984, Date: 16/3/24, Fix: 1,  quality: 2, Location: 43.8398N, 112.2549, W, Speed (knots): , 0.05, Angle: 169.40, Altitude: 1523.90, Satellites: 10
