15:2:44.0, Date: 16/3/24, Fix: 1,  quality: 2, Location: 43.8398N, 112.2549, W, Speed (knots): , 0.04, Angle: 173.40, Altitude: 1516.10, Satellites: 11
15:2:46.0, Date: 16/3/24, Fix: 1,  quality: 2, Location: 43.8398N, 112.2549, W, Speed (knots): , 0.03, Angle: 173.40, Altitude: 1516.10, Satellites: 11
15:2:48.0, Date: 16/3/24, Fix: 1,  quality: 2, Location: 43.8398N, 112.2549, W, Speed (knots): , 0.01, Angle: 173.40, Altitude: 1516.10, Satellites: 11
15:2:50.0, Date: 16/3/24, Fix: 1,  quality: 2, Location: 43.8398N, 112.2549, W, Speed (knots): , 0.06, Angle: 173.40, Altitude: 1516.10, Satellites: 10
15:2:52.0, Date: 16/3/24, Fix: 1,  quality: 2, Location: 43.8398N, 112.2549, W, Speed (knots): , 0.02, Angle: 173.40, Altitude: 1516.00, Satellites: 11
15:2:55.0, Date: 16/3/24, Fix: 1,  quality: 2, Location: 43.8398N, 112.2549, W, Speed (knots): , 0.01, Angle: 173.40, Altitude: 1516.00, Satellites: 11
15:2:56.984, Date: 16/3/24, Fix: 1,  quality: 2, Location: 43.8398N, 112.2549, W, Speed (knots): , 0.02, Angle: 173.40, Altitude: 1516.00, Satellites: 11
15:3:0.0, Date: 16/3/24, Fix: 1,  quality: 2, Location: 43.8398N, 112.2549, W, Speed (knots): , 0.04, Angle: 173.40, Altitude: 1516.00, Satellites: 11
15:3:2.0, Date: 16/3/24, Fix: 1,  quality: 2, Location: 43.8398N, 112.2549, W, Speed (knots): , 0.06, Angle: 173.40, Altitude: 1516.00, Satellites: 11
15:3:4.0, Date: 16/3/24, Fix: 1,  quality: 2, Location: 43.8398N, 112.2549, W, Speed (knots): , 0.02, Angle: 173.40, Altitude: 1516.00, Satellites: 10
15:3:7.0, Date: 16/3/24, Fix: 1,  quality: 2, Location: 43.8398N, 112.2549, W, Speed (knots): , 0.01, Angle: 173.40, Altitude: 1516.00, Satellites: 11
15:3:8.984, Date: 16/3/24, Fix: 1,  quality: 2, Location: 43.8398N, 112.2549, W, Speed (knots): , 0.01, Angle: 173.40, Altitude: 1516.00, Satellites: 10
15:3:11.0, Date: 16/3/24, Fix: 1,  quality: 2, Location: 43.8398N, 112.2549, W, Speed (knots): , 0.01, Angle: 173.40, Altitude: 1515.90, Satellites: 11
15:3:14.0, Date: 16/3/24, Fix: 1,  quality: 2, Location: 43.8398N, 112.2549, W, Speed (knots): , 0.00, Angle: 173.40, Altitude: 1515.90, Satellites: 10
15:3:16.0, Date: 16/3/24, Fix: 1,  quality: 2, Location: 43.8398N, 112.2549, W, Speed (knots): , 0.01, Angle: 173.40, Altitude: 1515.90, Satellites: 11
15:3:18.0, Date: 16/3/24, Fix: 1,  quality: 2, Location: 43.8398N, 112.2549, W, Speed (knots): , 0.02, Angle: 173.40, Altitude: 1515.90, Satellites: 11
15:3:20.0, Date: 16/3/24, Fix: 1,  quality: 2, Location: 43.8398N, 112.2549, W, Speed (knots): , 0.01, Angle: 173.40, Altitude: 1515.90, Satellites: 11
15:3:22.0, Date: 16/3/24, Fix: 1,  quality: 2, Location: 43.8398N, 112.2549, W, Speed (knots): , 0.01, Angle: 173.40, Altitude: 1515.90, Satellites: 11
15:3:24.984, Date: 16/3/24, Fix: 1,  quality: 2, Location: 43.8398N, 112.2549, W, Speed (knots): , 0.04, Angle: 173.40, Altitude: 1515.90, Satellites: 11
15:3:27.0, Date: 16/3/24, Fix: 1,  quality: 2, Location: 43.8398N, 112.2549, W, Speed (knots): , 0.01, Angle: 173.40, Altitude: 1515.90, Satellites: 11
15:3:28.984, Date: 16/3/24, Fix: 1,  quality: 2, Location: 43.8398N, 112.2549, W, Speed (knots): , 0.03, Angle: 173.40, Altitude: 1515.90, Satellites: 11
15:3:32.0, Date: 16/3/24, Fix: 1,  quality: 2, Location: 43.8398N, 112.2549, W, Speed (knots): , 0.01, Angle: 173.40, Altitude: 1515.90, Satellites: 11
15:3:35.0, Date: 16/3/24, Fix: 1,  quality: 2, Location: 43.8398N, 112.2549, W, Speed (knots): , 0.02, Angle: 173.40, Altitude: 1515.90, Satellites: 11
15:3:36.984, Date: 16/3/24, Fix: 1,  quality: 2, Location: 43.8398N, 112.2549, W, Speed (knots): , 0.01, Angle: 173.40, Altitude: 1515.90, Satellites: 11
15:3:40.0, Date: 16/3/24, Fix: 1,  quality: 2, Location: 43.8398N, 112.2549, W, Speed (knots): , 0.05, Angle: 173.40, Altitude: 1515.90, Satellites: 11
