time, Longitude, Longitude, Speed(Kn), Angle(°), Altatude(m), date,29/6/24
15:12:52.0,43.7766,-113.0017,1.40,36.83,167.00
15:12:54.0,43.7767,-113.0017,1.89,31.08,167.10
15:12:56.0,43.7767,-113.0016,2.14,2.96,167.00
15:12:58.0,43.7767,-113.0016,1.58,11.95,167.00
15:13:0.234,43.7767,-113.0016,1.58,32.96,166.90
15:13:3.0,43.7768,-113.0016,1.58,34.06,166.80
15:13:4.984,43.7768,-113.0016,1.60,27.59,166.70
15:13:8.0,43.7768,-113.0016,1.63,24.46,166.60
15:13:10.0,43.7768,-113.0016,1.61,28.50,166.60
15:13:12.0,43.7768,-113.0016,1.96,30.48,166.50
15:13:14.0,43.7768,-113.0016,1.89,30.74,166.50
15:13:16.984,43.7769,-113.0015,2.25,32.91,166.40
15:13:20.0,43.7769,-113.0015,2.01,36.91,166.80
15:13:22.0,43.7769,-113.0015,2.12,32.83,166.70
15:13:24.0,43.7769,-113.0015,1.88,32.39,166.70
15:13:26.0,43.7770,-113.0014,11.65,31.84,166.30
15:13:28.0,43.7770,-113.0014,0.61,57.39,164.70
15:13:31.0,43.7770,-113.0014,0.56,59.51,164.40
15:13:38.0,43.7844,-113.0015,0.18,231.87,1405.70
15:13:40.0,43.7842,-113.0017,0.18,89.86,1432.80
15:13:42.0,43.7841,-113.0019,0.06,89.86,1454.90
15:13:44.0,43.7841,-113.0020,0.09,89.86,1465.90
15:13:46.0,43.7840,-113.0020,0.10,89.86,1474.90
15:13:48.0,43.7840,-113.0021,0.19,89.86,1477.80
15:13:51.0,43.7840,-113.0021,0.16,89.86,1479.00
15:13:52.984,43.7840,-113.0021,0.08,89.86,1479.20
15:13:56.0,43.7839,-113.0021,0.11,89.86,1480.70
15:13:58.0,43.7839,-113.0021,0.21,89.86,1480.70
15:14:0.0,43.7839,-113.0021,0.29,89.86,1480.70
15:14:2.0,43.7839,-113.0021,0.26,89.86,1480.80
15:14:4.984,43.7840,-113.0021,0.17,89.86,1480.90
15:14:7.0,43.7839,-113.0021,0.25,89.86,1480.90
15:14:8.984,43.7839,-113.0021,0.17,89.86,1480.90
15:14:11.0,43.7839,-113.0021,0.18,89.86,1480.90
15:14:12.984,43.7839,-113.0021,0.09,89.86,1481.00
15:14:16.0,43.7839,-113.0021,0.08,89.86,1481.00
15:14:18.0,43.7840,-113.0021,0.15,89.86,1481.00
15:14:20.984,43.7840,-113.0021,0.22,89.86,1481.00
15:14:23.0,43.7840,-113.0021,0.19,89.86,1481.00
15:14:24.984,43.7840,-113.0021,0.17,89.86,1481.00
15:14:27.0,43.7840,-113.0021,0.32,89.86,1481.00
15:14:28.984,43.7840,-113.0021,0.28,89.86,1481.00
15:14:31.0,43.7840,-113.0021,0.29,89.86,1481.10
15:14:32.984,43.7839,-113.0021,0.52,89.86,1481.10
15:14:36.0,43.7839,-113.0021,0.54,142.80,1481.70
15:14:38.0,43.7839,-113.0021,0.30,142.80,1481.90
15:14:40.0,43.7839,-113.0021,0.23,142.80,1481.90
15:14:42.0,43.7839,-113.0021,0.16,142.80,1482.00
15:14:44.984,43.7839,-113.0021,0.42,142.80,1482.10
15:14:47.0,43.7839,-113.0021,0.67,217.14,1482.30
15:14:48.984,43.7839,-113.0021,0.66,209.60,1482.90
15:14:51.0,43.7839,-113.0021,0.47,209.60,1483.20
15:14:52.984,43.7839,-113.0021,0.71,211.12,1483.40
15:14:56.0,43.7839,-113.0022,0.35,211.12,1483.80
15:14:58.0,43.7839,-113.0022,0.07,211.12,1483.60
15:15:0.984,43.7839,-113.0022,0.04,211.12,1483.60
15:15:3.0,43.7839,-113.0022,0.04,211.12,1483.90
15:15:4.984,43.7839,-113.0022,0.06,211.12,1484.10
15:15:7.0,43.7839,-113.0022,0.09,211.12,1484.50
15:15:10.0,43.7839,-113.0022,0.08,211.12,1485.00
15:15:12.0,43.7839,-113.0022,0.04,211.12,1485.20
15:15:14.0,43.7839,-113.0022,0.02,211.12,1485.80
15:15:16.984,43.7839,-113.0022,0.01,211.12,1486.10
15:15:19.0,43.7839,-113.0022,0.01,211.12,1486.10
15:15:20.984,43.7839,-113.0022,0.01,211.12,1486.40
15:15:23.0,43.7839,-113.0022,0.01,211.12,1486.80
15:15:26.0,43.7839,-113.0022,0.02,211.12,1487.50
15:15:28.0,43.7839,-113.0022,0.02,211.12,1487.70
15:15:31.0,43.7839,-113.0022,0.02,211.12,1487.80
15:15:32.984,43.7839,-113.0022,0.02,211.12,1487.90
15:15:35.0,43.7839,-113.0022,0.02,211.12,1488.40
15:15:36.984,43.7839,-113.0022,0.02,211.12,1488.90
15:15:39.0,43.7839,-113.0022,0.02,211.12,1489.00
15:15:40.984,43.7839,-113.0022,0.05,211.12,1489.00
15:15:43.0,43.7839,-113.0022,0.05,211.12,1489.00
15:15:46.0,43.7839,-113.0022,0.01,211.12,1489.00
15:15:48.0,43.7839,-113.0022,0.03,211.12,1489.00
15:15:50.0,43.7839,-113.0022,0.02,211.12,1489.00
15:15:52.984,43.7839,-113.0022,0.01,211.12,1489.00
15:15:55.0,43.7839,-113.0022,0.02,211.12,1489.00
15:15:56.984,43.7839,-113.0022,0.01,211.12,1489.00
15:15:59.0,43.7839,-113.0022,0.02,211.12,1489.00
15:16:2.0,43.7839,-113.0022,0.03,211.12,1489.00
15:16:4.0,43.7839,-113.0022,0.02,211.12,1489.00
15:16:6.0,43.7839,-113.0022,0.03,211.12,1489.00
15:16:8.0,43.7839,-113.0022,0.03,211.12,1489.00
15:16:11.0,43.7839,-113.0022,0.02,211.12,1489.00
15:16:12.984,43.7839,-113.0022,0.03,211.12,1489.00
15:16:15.0,43.7839,-113.0022,0.01,211.12,1489.10
15:16:16.984,43.7839,-113.0022,0.02,211.12,1489.10
15:16:19.0,43.7839,-113.0022,0.02,211.12,1489.10
15:16:22.0,43.7839,-113.0022,0.01,211.12,1489.10
15:16:24.0,43.7839,-113.0022,0.02,211.12,1489.10
15:16:26.0,43.7839,-113.0022,0.01,211.12,1489.10
15:16:28.0,43.7839,-113.0022,0.04,211.12,1489.10
15:16:31.0,43.7839,-113.0022,0.03,211.12,1489.10
15:16:32.984,43.7839,-113.0022,0.02,211.12,1489.10
15:16:35.0,43.7839,-113.0022,0.01,211.12,1489.10
15:16:36.984,43.7839,-113.0022,0.01,211.12,1489.10
15:16:40.0,43.7839,-113.0022,0.01,211.12,1489.10
15:16:42.0,43.7839,-113.0022,0.01,211.12,1489.10
15:16:44.984,43.7839,-113.0022,0.01,211.12,1489.10
15:16:47.0,43.7839,-113.0022,0.01,211.12,1489.10
15:16:48.984,43.7839,-113.0022,0.02,211.12,1489.10
15:16:51.0,43.7839,-113.0022,0.02,211.12,1489.10
15:16:52.984,43.7839,-113.0022,0.02,211.12,1489.10
15:16:56.0,43.7839,-113.0022,0.03,211.12,1489.10
15:16:58.0,43.7839,-113.0022,0.04,211.12,1489.10
15:17:0.0,43.7839,-113.0022,0.01,211.12,1489.10
15:17:2.0,43.7839,-113.0022,0.02,211.12,1489.10
15:17:4.984,43.7839,-113.0022,0.00,211.12,1489.10
15:17:7.0,43.7839,-113.0022,0.02,211.12,1489.10
15:17:8.984,43.7839,-113.0022,0.01,211.12,1489.10
15:17:12.0,43.7839,-113.0022,0.02,211.12,1489.10
15:17:14.0,43.7839,-113.0022,0.03,211.12,1489.10
15:17:16.0,43.7839,-113.0022,0.02,211.12,1489.10
15:17:18.0,43.7839,-113.0022,0.01,211.12,1489.10
15:17:20.984,43.7839,-113.0022,0.00,211.12,1489.10
15:17:23.0,43.7839,-113.0022,0.05,211.12,1489.10
15:17:24.984,43.7839,-113.0022,0.04,211.12,1489.10
15:17:27.0,43.7839,-113.0022,0.00,211.12,1489.10
15:17:30.0,43.7839,-113.0022,0.03,211.12,1489.10
15:17:32.0,43.7839,-113.0022,0.02,211.12,1489.10
15:17:34.0,43.7839,-113.0022,0.02,211.12,1489.10
15:17:36.0,43.7839,-113.0022,0.03,211.12,1489.10
15:17:38.0,43.7839,-113.0022,0.02,211.12,1489.10
15:17:40.984,43.7839,-113.0022,0.03,211.12,1489.10
15:17:43.0,43.7839,-113.0022,0.02,211.12,1489.10
15:17:46.0,43.7839,-113.0022,0.01,211.12,1489.10
15:17:48.0,43.7839,-113.0022,0.02,211.12,1489.10
15:17:50.0,43.7839,-113.0022,0.04,211.12,1489.10
15:17:52.0,43.7839,-113.0022,0.03,211.12,1489.10
15:17:55.0,43.7839,-113.0022,0.02,211.12,1489.10
15:17:56.984,43.7839,-113.0022,0.02,211.12,1489.10
15:17:59.0,43.7839,-113.0022,0.01,211.12,1489.10
15:18:0.984,43.7839,-113.0022,0.04,211.12,1489.10
15:18:3.0,43.7839,-113.0022,0.02,211.12,1489.10
15:18:6.0,43.7839,-113.0022,0.01,211.12,1489.10
15:18:8.0,43.7839,-113.0022,0.03,211.12,1489.10
15:18:11.0,43.7839,-113.0022,0.03,211.12,1489.10
15:18:12.984,43.7839,-113.0022,0.01,211.12,1489.10
15:18:15.0,43.7839,-113.0022,0.02,211.12,1489.10
15:18:18.0,43.7839,-113.0022,0.02,211.12,1489.10
15:18:20.0,43.7839,-113.0022,0.02,211.12,1489.10
15:18:22.0,43.7839,-113.0022,0.01,211.12,1489.10
15:18:24.984,43.7839,-113.0022,0.02,211.12,1489.10
15:18:27.0,43.7839,-113.0022,0.01,211.12,1489.10
15:18:28.984,43.7839,-113.0022,0.01,211.12,1489.10
15:18:31.0,43.7839,-113.0022,0.01,211.12,1489.10
15:18:32.984,43.7839,-113.0022,0.04,211.12,1489.10
15:18:36.0,43.7839,-113.0022,0.03,211.12,1489.10
15:18:38.0,43.7839,-113.0022,0.01,211.12,1489.00
15:18:40.984,43.7839,-113.0022,0.01,211.12,1489.30
15:18:43.0,43.7839,-113.0022,0.01,211.12,1489.60
15:18:44.984,43.7839,-113.0022,0.01,211.12,1489.60
15:18:47.0,43.7839,-113.0022,0.02,211.12,1489.40
