time, Longitude, Longitude, Speed(Kn), Angle(°), Altatude(m), date,13/7/24
14:33:34.0,43.6847,-112.2823,0.03,171.27,1511.40
14:33:36.0,43.6847,-112.2823,0.02,9.11,1511.40
14:33:39.0,43.6847,-112.2823,0.01,354.52,1511.40
14:33:40.984,43.6847,-112.2823,0.07,20.49,1511.40
14:33:43.0,43.6847,-112.2823,0.03,307.88,1511.40
14:33:44.984,43.6847,-112.2823,0.19,349.12,1511.40
14:33:47.0,43.6847,-112.2823,0.01,44.26,1511.40
14:33:48.984,43.6847,-112.2823,0.03,239.18,1511.40
14:33:51.0,43.6847,-112.2823,0.10,53.63,1511.40
14:33:54.0,43.6847,-112.2823,0.04,33.50,1511.40
14:33:56.0,43.6847,-112.2823,0.03,162.42,1511.40
14:33:58.0,43.6847,-112.2823,0.01,119.73,1511.40
14:34:0.0,43.6847,-112.2823,0.01,278.24,1511.40
14:34:3.0,43.6847,-112.2823,0.01,70.66,1511.40
14:34:4.984,43.6847,-112.2823,0.01,109.55,1511.40
14:34:7.0,43.6847,-112.2823,0.00,75.21,1511.40
14:34:8.984,43.6847,-112.2823,0.01,50.80,1511.50
14:34:11.0,43.6847,-112.2823,0.06,161.27,1511.50
14:34:12.984,43.6847,-112.2823,0.09,162.95,1511.50
14:34:16.0,43.6847,-112.2823,0.04,179.46,1511.50
14:34:18.0,43.6847,-112.2823,0.02,233.05,1511.50
14:34:20.0,43.6847,-112.2823,0.02,43.72,1511.50
14:34:22.0,43.6847,-112.2823,0.02,331.85,1511.50
14:34:24.984,43.6847,-112.2823,0.02,347.27,1511.50
14:34:27.0,43.6847,-112.2823,0.02,142.73,1511.50
14:34:30.0,43.6847,-112.2823,0.01,12.43,1511.50
14:34:32.0,43.6847,-112.2823,0.01,268.59,1511.50
14:34:34.0,43.6847,-112.2823,0.00,54.38,1511.50
14:34:36.0,43.6847,-112.2823,0.01,70.61,1511.50
14:34:39.0,43.6847,-112.2823,0.01,16.91,1511.50
14:34:40.984,43.6847,-112.2823,0.02,304.48,1511.50
14:34:44.0,43.6847,-112.2823,0.01,86.11,1511.50
14:34:46.0,43.6847,-112.2823,0.02,279.65,1511.50
14:34:48.984,43.6847,-112.2823,0.02,1.29,1511.50
14:34:51.0,43.6847,-112.2823,0.03,49.50,1511.50
14:34:52.984,43.6847,-112.2823,0.03,99.66,1511.50
14:34:55.0,43.6847,-112.2823,0.02,299.61,1511.50
14:34:58.0,43.6847,-112.2823,0.01,144.12,1511.50
14:35:0.0,43.6847,-112.2823,0.04,210.02,1511.50
14:35:2.0,43.6847,-112.2823,0.07,251.27,1511.60
14:35:4.0,43.6847,-112.2823,0.01,185.98,1511.60
14:35:6.0,43.6847,-112.2823,0.06,288.98,1511.60
14:35:8.984,43.6847,-112.2823,0.03,65.10,1511.60
14:35:11.0,43.6847,-112.2823,0.02,347.49,1511.60
14:35:14.0,43.6847,-112.2823,0.01,67.18,1511.60
14:35:16.0,43.6847,-112.2823,0.01,48.22,1511.60
14:35:19.0,43.6847,-112.2823,0.03,7.30,1511.60
14:35:20.984,43.6847,-112.2823,0.09,7.03,1511.60
14:35:23.0,43.6847,-112.2823,0.05,42.06,1511.60
14:35:26.0,43.6847,-112.2823,0.03,239.12,1511.60
14:35:28.0,43.6847,-112.2823,0.05,350.59,1511.60
14:35:30.0,43.6847,-112.2823,0.01,207.34,1511.60
14:35:32.0,43.6847,-112.2823,0.06,304.60,1511.60
14:35:34.0,43.6847,-112.2823,0.01,318.99,1511.60
14:35:36.0,43.6847,-112.2823,0.02,23.45,1511.60
14:35:39.0,43.6847,-112.2823,0.05,62.64,1511.60
14:35:40.984,43.6847,-112.2823,0.00,313.62,1511.60
14:35:43.0,43.6847,-112.2823,0.02,311.71,1511.60
14:35:44.984,43.6847,-112.2823,0.02,326.97,1511.60
14:35:48.0,43.6847,-112.2823,0.01,96.06,1511.60
14:35:50.0,43.6847,-112.2823,0.01,171.58,1511.60
14:35:52.0,43.6847,-112.2823,0.01,303.76,1511.60
14:35:54.0,43.6847,-112.2823,0.01,100.61,1511.60
14:35:56.0,43.6847,-112.2823,0.02,289.84,1511.60
14:35:59.0,43.6847,-112.2823,0.02,20.06,1511.60
14:36:0.984,43.6847,-112.2823,0.01,50.05,1511.60
14:36:4.0,43.6847,-112.2823,0.03,248.77,1511.60
14:36:6.0,43.6847,-112.2823,0.02,20.82,1511.60
14:36:8.0,43.6847,-112.2823,0.01,0.44,1511.60
14:36:11.0,43.6847,-112.2823,0.01,350.72,1511.60
14:36:12.984,43.6847,-112.2823,0.01,77.98,1511.60
14:36:15.0,43.6847,-112.2823,0.01,292.92,1511.60
14:36:16.984,43.6847,-112.2823,0.02,108.82,1511.60
14:36:20.0,43.6847,-112.2823,0.02,41.06,1511.60
14:36:22.0,43.6847,-112.2823,0.01,19.54,1511.60
14:36:24.0,43.6847,-112.2823,0.03,103.56,1511.60
14:36:26.0,43.6847,-112.2823,0.01,89.20,1511.60
14:36:28.984,43.6847,-112.2823,0.02,43.51,1511.60
14:36:31.0,43.6847,-112.2823,0.01,359.30,1511.60
14:36:32.984,43.6847,-112.2823,0.00,175.52,1511.60
14:36:35.0,43.6847,-112.2823,0.02,85.15,1511.60
14:36:36.984,43.6847,-112.2823,0.02,125.24,1511.60
14:36:39.0,43.6847,-112.2823,0.01,338.15,1511.60
14:36:40.984,43.6847,-112.2823,0.01,359.11,1511.70
14:36:44.0,43.6847,-112.2823,0.03,130.33,1511.70
14:36:46.0,43.6847,-112.2823,0.00,228.77,1511.70
14:36:48.0,43.6847,-112.2823,0.02,320.37,1511.70
14:36:50.0,43.6847,-112.2823,0.02,128.57,1511.70
14:36:52.0,43.6847,-112.2823,0.02,38.87,1511.80
14:36:54.0,43.6847,-112.2823,0.02,343.06,1511.90
14:36:56.0,43.6847,-112.2823,0.04,332.70,1512.00
14:36:59.0,43.6847,-112.2823,0.03,340.95,1511.90
14:37:0.984,43.6847,-112.2823,0.11,331.90,1511.80
14:37:3.0,43.6847,-112.2823,0.10,341.20,1511.90
14:37:4.984,43.6847,-112.2823,0.00,358.60,1511.80
14:37:7.0,43.6847,-112.2823,0.11,246.58,1511.60
14:37:8.984,43.6847,-112.2823,0.01,171.71,1511.50
14:37:11.0,43.6847,-112.2823,0.01,93.35,1511.50
14:37:14.0,43.6847,-112.2823,0.02,156.79,1511.50
14:37:16.0,43.6847,-112.2823,0.01,279.31,1511.40
14:37:19.0,43.6847,-112.2823,0.00,304.11,1511.50
14:37:20.984,43.6847,-112.2823,0.01,253.76,1511.70
14:37:23.0,43.6847,-112.2823,0.02,291.87,1511.70
14:37:26.0,43.6847,-112.2823,0.01,10.51,1511.60
14:37:28.0,43.6847,-112.2823,0.01,167.82,1511.50
14:37:30.0,43.6847,-112.2823,0.01,327.94,1511.40
14:37:32.0,43.6847,-112.2823,0.00,332.58,1511.30
14:37:34.0,43.6847,-112.2823,0.04,47.30,1511.20
14:37:36.0,43.6847,-112.2823,0.02,87.11,1511.20
14:37:39.0,43.6847,-112.2823,0.05,212.26,1511.20
14:37:40.984,43.6847,-112.2823,0.02,213.02,1511.20
14:37:44.0,43.6847,-112.2823,0.02,22.51,1511.20
14:37:46.0,43.6847,-112.2823,0.02,277.48,1511.20
14:37:48.984,43.6847,-112.2823,0.02,105.83,1511.20
14:37:51.0,43.6847,-112.2823,0.04,77.90,1511.20
14:37:54.0,43.6847,-112.2823,0.01,343.43,1511.20
14:37:56.0,43.6847,-112.2823,0.05,87.09,1511.20
14:37:59.0,43.6847,-112.2823,0.02,118.06,1511.20
14:38:0.984,43.6847,-112.2823,0.02,154.22,1511.20
14:38:3.0,43.6847,-112.2823,0.02,41.43,1511.20
14:38:4.984,43.6847,-112.2823,0.01,305.22,1511.20
14:38:8.0,43.6847,-112.2823,0.00,269.51,1511.20
14:38:10.0,43.6847,-112.2823,0.01,96.28,1511.20
14:38:12.0,43.6847,-112.2823,0.01,306.10,1511.20
14:38:14.0,43.6847,-112.2823,0.03,51.63,1511.20
14:38:16.0,43.6847,-112.2823,0.01,52.02,1511.20
14:38:19.0,43.6847,-112.2823,0.01,4.09,1511.20
14:38:20.984,43.6847,-112.2823,0.00,48.04,1511.20
14:38:23.0,43.6847,-112.2823,0.01,246.10,1511.20
14:38:24.984,43.6847,-112.2823,0.01,53.20,1511.20
14:38:28.0,43.6847,-112.2823,0.01,272.22,1511.20
14:38:30.0,43.6847,-112.2823,0.01,89.43,1511.20
14:38:32.0,43.6847,-112.2823,0.04,272.88,1511.20
14:38:35.0,43.6847,-112.2823,0.01,162.31,1511.20
14:38:36.984,43.6847,-112.2823,0.02,254.92,1511.20
14:38:39.0,43.6847,-112.2823,0.01,8.28,1511.20
14:38:40.984,43.6847,-112.2823,0.00,203.29,1511.20
14:38:44.0,43.6847,-112.2823,0.01,193.58,1511.20
14:38:46.0,43.6847,-112.2823,0.01,352.63,1511.20
14:38:48.0,43.6847,-112.2823,0.01,133.91,1511.20
14:38:51.0,43.6847,-112.2823,0.02,193.35,1511.20
14:38:52.984,43.6847,-112.2823,0.03,225.52,1511.20
14:38:55.0,43.6847,-112.2823,0.01,205.15,1511.20
14:38:56.984,43.6847,-112.2823,0.01,245.18,1511.20
14:39:0.0,43.6847,-112.2823,0.01,210.24,1511.20
14:39:2.0,43.6847,-112.2823,0.01,92.12,1511.20
14:39:4.0,43.6847,-112.2823,0.01,75.20,1511.20
14:39:6.0,43.6847,-112.2823,0.00,13.84,1511.20
14:39:8.984,43.6847,-112.2823,0.01,146.99,1511.20
14:39:11.0,43.6847,-112.2823,0.02,112.30,1511.20
14:39:12.984,43.6847,-112.2823,0.02,103.73,1511.20
14:39:15.0,43.6847,-112.2823,0.00,99.76,1511.20
14:39:16.984,43.6847,-112.2823,0.01,298.89,1511.20
14:39:19.0,43.6847,-112.2823,0.01,193.73,1511.20
14:39:20.984,43.6847,-112.2823,0.01,62.98,1511.20
14:39:24.0,43.6847,-112.2823,0.01,53.17,1511.20
14:39:26.0,43.6847,-112.2823,0.01,48.47,1511.20
14:39:28.984,43.6847,-112.2823,0.00,0.00,1511.20
14:39:31.0,43.6847,-112.2823,0.01,34.04,1511.20
14:39:32.984,43.6847,-112.2823,0.01,39.44,1511.20
14:39:35.0,43.6847,-112.2823,0.01,55.60,1511.20
14:39:36.984,43.6847,-112.2823,0.01,164.27,1511.20
14:39:40.0,43.6847,-112.2823,0.01,172.81,1511.20
14:39:42.0,43.6847,-112.2823,0.01,336.16,1511.20
14:39:44.984,43.6847,-112.2823,0.01,330.68,1511.10
14:39:47.0,43.6847,-112.2823,0.01,15.38,1511.10
14:39:48.984,43.6847,-112.2823,0.04,334.34,1511.10
14:39:51.0,43.6847,-112.2823,0.01,167.30,1511.10
14:39:54.0,43.6847,-112.2823,0.01,243.33,1511.10
14:39:56.0,43.6847,-112.2823,0.01,278.76,1511.10
14:39:59.0,43.6847,-112.2823,0.01,233.14,1511.10
14:40:0.984,43.6847,-112.2823,0.02,77.81,1511.10
14:40:4.0,43.6847,-112.2823,0.02,69.71,1511.10
14:40:6.0,43.6847,-112.2823,0.01,136.04,1511.10
14:40:8.0,43.6847,-112.2823,0.04,32.50,1511.10
14:40:10.0,43.6847,-112.2823,0.01,307.98,1511.10
14:40:12.984,43.6847,-112.2823,0.02,144.21,1511.10
14:40:15.0,43.6847,-112.2823,0.00,81.59,1511.10
14:40:16.984,43.6847,-112.2823,0.00,174.20,1511.10
14:40:19.0,43.6847,-112.2823,0.01,83.94,1511.10
14:40:20.984,43.6847,-112.2823,0.00,342.72,1511.10
14:40:24.0,43.6847,-112.2823,0.01,68.31,1511.10
14:40:26.0,43.6847,-112.2823,0.01,29.89,1511.10
14:40:28.0,43.6847,-112.2823,0.01,240.89,1511.10
14:40:30.0,43.6847,-112.2823,0.02,5.99,1511.10
14:40:32.984,43.6847,-112.2823,0.00,188.97,1511.00
14:40:35.0,43.6847,-112.2823,0.00,41.34,1511.00
14:40:36.984,43.6847,-112.2823,0.03,329.74,1511.00
14:40:40.0,43.6847,-112.2823,0.01,95.93,1511.00
14:40:42.0,43.6847,-112.2823,0.01,349.30,1511.00
14:40:44.0,43.6847,-112.2823,0.01,146.77,1511.00
14:40:46.0,43.6847,-112.2823,0.01,221.69,1511.00
14:40:48.984,43.6847,-112.2823,0.01,143.38,1511.00
14:40:51.0,43.6847,-112.2823,0.01,5.79,1511.00
14:40:54.0,43.6847,-112.2823,0.03,353.01,1511.00
14:40:56.0,43.6847,-112.2823,0.01,150.82,1511.00
14:40:58.0,43.6847,-112.2823,0.01,213.16,1511.00
14:41:0.984,43.6847,-112.2823,0.00,211.46,1511.00
14:41:3.0,43.6847,-112.2823,0.02,26.04,1511.00
14:41:4.984,43.6847,-112.2823,0.02,46.63,1511.00
14:41:8.0,43.6847,-112.2823,0.03,114.42,1510.70
14:41:10.0,43.6847,-112.2823,0.01,179.16,1510.50
14:41:12.0,43.6847,-112.2823,0.01,265.65,1510.30
14:41:14.0,43.6847,-112.2823,0.02,341.74,1510.00
14:41:16.0,43.6847,-112.2823,0.01,50.77,1509.70
14:41:19.0,43.6847,-112.2823,0.01,288.00,1509.20
14:41:20.984,43.6847,-112.2823,0.01,199.02,1509.20
14:41:24.0,43.6847,-112.2823,0.03,163.37,1509.20
14:41:26.0,43.6847,-112.2823,0.03,279.93,1509.20
14:41:28.0,43.6847,-112.2823,0.01,19.70,1509.20
14:41:30.0,43.6847,-112.2823,0.02,265.82,1509.10
14:41:32.0,43.6847,-112.2823,0.01,164.23,1509.10
14:41:35.0,43.6847,-112.2823,0.01,189.70,1509.10
14:41:36.984,43.6847,-112.2823,0.02,69.41,1509.10
14:41:39.0,43.6847,-112.2823,0.01,23.60,1509.10
14:41:40.984,43.6847,-112.2823,0.01,353.42,1509.10
14:41:43.0,43.6847,-112.2823,0.01,265.83,1509.10
14:41:44.984,43.6847,-112.2823,0.01,177.90,1509.10
14:41:47.0,43.6847,-112.2823,0.01,154.02,1509.10
14:41:48.984,43.6847,-112.2823,0.02,153.54,1509.10
14:41:51.0,43.6847,-112.2823,0.01,159.07,1509.10
14:41:54.0,43.6847,-112.2823,0.00,135.27,1509.10
14:41:56.0,43.6847,-112.2823,0.04,254.33,1509.10
14:41:59.0,43.6847,-112.2823,0.00,67.11,1509.10
14:42:0.984,43.6847,-112.2823,0.02,307.88,1509.10
14:42:3.0,43.6847,-112.2823,0.02,27.12,1509.10
14:42:4.984,43.6847,-112.2823,0.01,55.89,1509.10
14:42:7.0,43.6847,-112.2823,0.05,352.60,1509.10
14:42:8.984,43.6847,-112.2823,0.02,307.25,1509.10
14:42:11.0,43.6847,-112.2823,0.01,271.61,1509.00
14:42:14.0,43.6847,-112.2823,0.01,276.29,1509.00
14:42:16.0,43.6847,-112.2823,0.01,357.18,1509.00
14:42:18.0,43.6847,-112.2823,0.08,13.32,1509.00
14:42:20.0,43.6847,-112.2823,0.05,195.90,1509.00
14:42:23.0,43.6847,-112.2823,0.01,192.11,1509.00
14:42:24.984,43.6847,-112.2823,0.04,155.21,1509.00
14:42:27.0,43.6847,-112.2823,0.02,40.97,1509.00
14:42:28.984,43.6847,-112.2823,0.01,218.36,1509.00
14:42:31.0,43.6847,-112.2823,0.03,38.59,1509.00
14:42:34.0,43.6847,-112.2823,0.00,245.24,1509.00
14:42:36.0,43.6847,-112.2823,0.01,150.32,1509.00
14:42:39.0,43.6847,-112.2823,0.02,53.29,1509.00
14:42:40.984,43.6847,-112.2823,0.04,349.33,1509.00
14:42:43.0,43.6847,-112.2823,0.04,9.48,1509.00
14:42:44.984,43.6847,-112.2823,0.03,237.73,1509.00
14:42:47.0,43.6847,-112.2823,0.01,200.62,1509.00
14:42:50.0,43.6847,-112.2823,0.01,151.86,1508.90
14:42:52.0,43.6847,-112.2823,0.01,225.75,1508.90
14:42:55.0,43.6847,-112.2823,0.02,14.97,1508.90
14:42:56.984,43.6847,-112.2823,0.02,156.87,1508.90
14:42:59.0,43.6847,-112.2823,0.04,209.63,1508.90
14:43:0.984,43.6847,-112.2823,0.02,40.12,1508.90
14:43:4.0,43.6847,-112.2823,0.06,350.60,1508.90
14:43:6.0,43.6847,-112.2823,0.01,34.79,1508.90
14:43:8.0,43.6847,-112.2823,0.01,92.49,1508.90
14:43:11.0,43.6847,-112.2823,0.01,326.03,1508.90
14:43:12.984,43.6847,-112.2823,0.02,207.27,1508.90
14:43:15.0,43.6847,-112.2823,0.01,165.73,1508.90
14:43:18.0,43.6847,-112.2823,0.02,246.43,1508.90
14:43:20.0,43.6847,-112.2823,0.01,305.98,1508.90
14:43:23.0,43.6847,-112.2823,0.02,20.04,1508.90
14:43:24.984,43.6847,-112.2823,0.03,187.61,1508.90
14:43:27.0,43.6847,-112.2823,0.01,152.81,1508.90
14:43:30.0,43.6847,-112.2823,0.01,277.82,1508.80
14:43:32.0,43.6847,-112.2823,0.01,8.37,1508.80
14:43:34.0,43.6847,-112.2823,0.02,3.28,1508.80
14:43:36.0,43.6847,-112.2823,0.02,129.71,1508.80
14:43:39.0,43.6847,-112.2823,0.02,175.35,1508.80
14:43:40.984,43.6847,-112.2823,0.02,248.66,1508.80
14:43:44.0,43.6847,-112.2823,0.02,65.68,1508.80
14:43:46.0,43.6847,-112.2823,0.01,327.30,1508.80
14:43:48.984,43.6847,-112.2823,0.03,87.99,1508.80
14:43:51.0,43.6847,-112.2823,0.01,171.90,1508.80
14:43:52.984,43.6847,-112.2823,0.01,285.10,1508.80
14:43:56.0,43.6847,-112.2823,0.01,22.60,1508.80
14:43:58.0,43.6847,-112.2823,0.02,357.60,1508.80
14:44:0.0,43.6847,-112.2823,0.02,70.87,1508.80
14:44:3.0,43.6847,-112.2823,0.01,42.92,1508.80
14:44:4.984,43.6847,-112.2823,0.00,284.59,1508.80
14:44:7.0,43.6847,-112.2823,0.00,275.84,1508.70
14:44:8.984,43.6847,-112.2823,0.02,4.85,1508.70
14:44:11.0,43.6847,-112.2823,0.01,62.04,1508.70
14:44:14.0,43.6847,-112.2823,0.01,27.70,1508.70
14:44:16.0,43.6847,-112.2823,0.00,99.17,1508.70
14:44:19.0,43.6847,-112.2823,0.02,232.51,1508.70
14:44:20.984,43.6847,-112.2823,0.01,95.63,1508.70
14:44:24.0,43.6847,-112.2823,0.02,131.01,1508.70
14:44:26.0,43.6847,-112.2823,0.01,282.84,1508.70
14:44:28.984,43.6847,-112.2823,0.01,27.35,1508.70
14:44:31.0,43.6847,-112.2823,0.02,310.77,1508.70
14:44:32.984,43.6847,-112.2823,0.01,296.64,1508.70
14:44:35.0,43.6847,-112.2823,0.01,2.19,1508.70
14:44:36.984,43.6847,-112.2823,0.00,354.83,1508.70
14:44:39.0,43.6847,-112.2823,0.00,239.93,1508.70
14:44:40.984,43.6847,-112.2823,0.01,305.83,1508.70
14:44:44.0,43.6847,-112.2823,0.03,153.34,1508.70
14:44:46.0,43.6847,-112.2823,0.01,173.03,1508.60
14:44:48.0,43.6847,-112.2823,0.02,116.39,1508.60
14:44:51.0,43.6847,-112.2823,0.03,25.04,1508.60
14:44:52.984,43.6847,-112.2823,0.02,12.46,1508.60
14:44:55.0,43.6847,-112.2823,0.01,243.99,1508.60
14:44:58.0,43.6847,-112.2823,0.00,71.77,1508.60
14:45:0.0,43.6847,-112.2823,0.02,133.81,1508.60
14:45:2.0,43.6847,-112.2823,0.00,256.43,1508.60
14:45:4.0,43.6847,-112.2823,0.02,309.10,1508.60
14:45:6.0,43.6847,-112.2823,0.02,256.71,1508.60
14:45:8.984,43.6847,-112.2823,0.00,152.31,1508.60
14:45:11.0,43.6847,-112.2823,0.01,148.66,1508.60
14:45:12.984,43.6847,-112.2823,0.03,16.37,1508.60
14:45:15.0,43.6847,-112.2823,0.01,33.81,1508.60
14:45:16.984,43.6847,-112.2823,0.02,343.51,1508.60
14:45:20.0,43.6847,-112.2823,0.02,217.24,1508.60
14:45:22.0,43.6847,-112.2823,0.01,197.42,1508.60
14:45:24.0,43.6847,-112.2823,0.02,140.31,1508.60
14:45:26.0,43.6847,-112.2823,0.00,32.21,1508.50
14:45:28.984,43.6847,-112.2823,0.01,32.54,1508.50
14:45:31.0,43.6847,-112.2823,0.01,115.07,1508.50
14:45:34.0,43.6847,-112.2823,0.01,256.32,1508.50
14:45:36.0,43.6847,-112.2823,0.02,91.14,1508.50
14:45:38.0,43.6847,-112.2823,0.01,63.75,1508.50
14:45:40.0,43.6847,-112.2823,0.01,60.14,1508.50
14:45:42.0,43.6847,-112.2823,0.02,232.50,1508.50
14:45:44.984,43.6847,-112.2823,0.01,246.08,1508.50
14:45:47.0,43.6847,-112.2823,0.01,185.38,1508.50
14:45:48.984,43.6847,-112.2823,0.02,64.47,1508.50
14:45:51.0,43.6847,-112.2823,0.02,67.89,1508.50
14:45:54.0,43.6847,-112.2823,0.03,36.93,1508.50
14:45:56.0,43.6847,-112.2823,0.01,246.46,1508.50
14:45:59.0,43.6847,-112.2823,0.01,253.16,1508.50
14:46:0.984,43.6847,-112.2823,0.02,47.68,1508.40
14:46:4.0,43.6847,-112.2823,0.01,67.63,1508.40
14:46:6.0,43.6847,-112.2823,0.00,135.06,1508.40
14:46:8.984,43.6847,-112.2823,0.01,260.65,1508.40
14:46:11.0,43.6847,-112.2823,0.02,235.08,1508.40
14:46:12.984,43.6847,-112.2823,0.02,16.74,1508.40
14:46:15.0,43.6847,-112.2823,0.02,17.13,1508.40
14:46:18.0,43.6847,-112.2823,0.02,356.48,1508.40
14:46:20.0,43.6847,-112.2823,0.02,169.02,1508.40
14:46:22.0,43.6847,-112.2823,0.02,239.13,1508.40
14:46:24.0,43.6847,-112.2823,0.01,200.22,1508.40
14:46:26.0,43.6847,-112.2823,0.02,129.23,1508.40
14:46:28.984,43.6847,-112.2823,0.02,106.17,1508.40
14:46:31.0,43.6847,-112.2823,0.01,168.79,1508.40
14:46:32.984,43.6847,-112.2823,0.02,296.96,1508.40
14:46:35.0,43.6847,-112.2823,0.01,276.41,1508.30
14:46:38.0,43.6847,-112.2823,0.01,115.82,1508.30
14:46:40.0,43.6847,-112.2823,0.01,63.92,1508.30
14:46:42.0,43.6847,-112.2823,0.01,98.17,1508.30
14:46:44.0,43.6847,-112.2823,0.01,246.43,1508.30
14:46:46.0,43.6847,-112.2823,0.02,174.99,1508.30
14:46:48.984,43.6847,-112.2823,0.00,197.17,1508.30
14:46:51.0,43.6847,-112.2823,0.01,46.58,1508.30
14:46:52.984,43.6847,-112.2823,0.03,80.66,1508.30
14:46:55.0,43.6847,-112.2823,0.01,313.51,1508.30
14:46:58.0,43.6847,-112.2823,0.01,256.98,1508.30
14:47:0.0,43.6847,-112.2823,0.01,226.69,1508.30
14:47:3.0,43.6847,-112.2823,0.00,69.93,1508.30
14:47:4.984,43.6847,-112.2823,0.05,235.01,1508.30
14:47:7.0,43.6847,-112.2823,0.01,304.42,1508.30
14:47:10.0,43.6847,-112.2823,0.02,155.72,1508.30
14:47:12.0,43.6847,-112.2823,0.04,2.54,1508.30
14:47:14.0,43.6847,-112.2823,0.01,56.27,1508.20
14:47:16.0,43.6847,-112.2823,0.01,248.19,1508.20
14:47:19.0,43.6847,-112.2823,0.02,53.34,1508.20
14:47:20.984,43.6847,-112.2823,0.02,72.86,1508.20
14:47:23.0,43.6847,-112.2823,0.03,239.24,1508.20
14:47:24.984,43.6847,-112.2823,0.03,349.62,1508.20
14:47:28.0,43.6847,-112.2823,0.01,0.23,1508.20
14:47:30.0,43.6847,-112.2823,0.02,132.63,1508.20
14:47:32.0,43.6847,-112.2823,0.02,195.35,1508.20
14:47:35.0,43.6847,-112.2823,0.01,170.99,1508.10
14:47:36.984,43.6847,-112.2823,0.02,67.84,1508.10
14:47:39.0,43.6847,-112.2823,0.01,27.80,1508.10
14:47:40.984,43.6847,-112.2823,0.03,70.51,1508.10
14:47:44.0,43.6847,-112.2823,0.00,198.95,1508.10
14:47:46.0,43.6847,-112.2823,0.02,201.95,1508.10
14:47:48.984,43.6847,-112.2823,0.02,319.00,1508.10
14:47:51.0,43.6847,-112.2823,0.01,332.02,1508.10
14:47:54.0,43.6847,-112.2823,0.02,72.23,1508.10
14:47:56.0,43.6847,-112.2823,0.03,160.90,1508.10
14:47:59.0,43.6847,-112.2823,0.02,151.27,1508.10
14:48:0.984,43.6847,-112.2823,0.03,8.12,1508.00
14:48:3.0,43.6847,-112.2823,0.01,17.88,1508.00
14:48:6.0,43.6847,-112.2823,0.02,66.88,1508.00
14:48:8.0,43.6847,-112.2823,0.01,220.56,1508.00
14:48:10.0,43.6847,-112.2823,0.02,173.85,1508.00
14:48:12.984,43.6847,-112.2823,0.02,334.66,1508.00
14:48:15.0,43.6847,-112.2823,0.01,322.76,1508.00
14:48:16.984,43.6847,-112.2823,0.01,90.45,1508.00
14:48:20.0,43.6847,-112.2823,0.02,5.44,1508.00
14:48:22.0,43.6847,-112.2823,0.01,109.45,1508.00
14:48:24.984,43.6847,-112.2823,0.03,329.16,1508.00
14:48:27.0,43.6847,-112.2823,0.01,316.97,1508.00
14:48:28.984,43.6847,-112.2823,0.01,107.66,1507.90
