START OF NEW COLLECT
Day 1- 7:52:59,179.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:53:0,179.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:53:0,181.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:53:1,181.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:53:1,181.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:53:2,181.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:53:2,181.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:53:3,181.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:53:3,181.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:53:4,181.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:53:4,181.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:53:5,181.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:53:5,181.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:53:6,181.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:53:6,183.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:53:7,183.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:53:7,185.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:53:8,185.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:53:8,187.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:53:9,187.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:53:9,186.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:53:10,186.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:53:10,187.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:53:11,187.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:53:11,188.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:53:12,188.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:53:12,190.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:53:13,190.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:53:13,192.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:53:14,192.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:53:14,193.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:53:15,193.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:53:15,194.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:53:16,194.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:53:16,194.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:53:17,194.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:53:17,193.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:53:18,193.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:53:18,192.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:53:19,192.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:53:19,192.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:53:20,192.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:53:20,193.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:53:21,193.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:53:21,194.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:53:22,194.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:53:22,196.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:53:23,196.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:53:23,195.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:53:24,195.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:53:24,194.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:53:25,194.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:53:25,196.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:53:26,196.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:53:26,196.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:53:27,196.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:53:27,195.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:53:28,195.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:53:28,197.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:53:29,197.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:53:29,199.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:53:30,199.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:53:30,200.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:53:31,200.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:53:31,202.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:53:32,202.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:53:32,203.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:53:33,203.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:53:33,205.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:53:34,205.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:53:34,208.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:53:35,208.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:53:35,209.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:53:36,209.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:53:36,211.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:53:37,211.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:53:37,215.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:53:38,215.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:53:38,216.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:53:39,216.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:53:39,220.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:53:40,220.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:53:40,223.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:53:41,223.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:53:41,225.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:53:42,225.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:53:42,226.00, 0.00 N,0.00W, altitude:0.00
START OF NEW COLLECT
Day 1- 7:53:52,0.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:53:52,253.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:53:53,256.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:53:53,256.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:53:54,259.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:53:54,259.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:53:55,261.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:53:55,261.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:53:56,264.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:53:56,264.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:53:57,266.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:53:57,266.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:53:58,268.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:53:58,268.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:53:59,270.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:53:59,270.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:54:0,270.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:54:0,270.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:54:1,272.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:54:1,272.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:54:2,273.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:54:2,273.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:54:3,275.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:54:3,275.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:54:4,277.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:54:4,277.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:54:5,279.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:54:5,279.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:54:6,280.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:54:6,280.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:54:7,281.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:54:7,281.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:54:8,283.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:54:8,283.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:54:9,285.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:54:9,285.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:54:10,284.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:54:10,284.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:54:11,284.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:54:11,284.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:54:12,286.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:54:12,286.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:54:13,287.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:54:13,287.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:54:14,289.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:54:14,289.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:54:15,290.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:54:15,290.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:54:16,291.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:54:16,291.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:54:17,292.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:54:17,292.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:54:18,293.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:54:18,293.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:54:19,292.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:54:19,292.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:54:20,294.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:54:20,294.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:54:21,295.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:54:21,295.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:54:22,295.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:54:22,295.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:54:23,297.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:54:23,297.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:54:24,298.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:54:24,298.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:54:25,298.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:54:25,298.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:54:26,298.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:54:26,298.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:54:27,299.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:54:27,299.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:54:28,300.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:54:28,300.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:54:29,302.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:54:29,302.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:54:30,302.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:54:30,302.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:54:31,303.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:54:31,303.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:54:32,305.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:54:32,305.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:54:33,309.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:54:33,309.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:54:34,310.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:54:34,310.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:54:35,314.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:54:35,314.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:54:36,318.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:54:36,318.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:54:37,322.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:54:37,322.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:54:38,322.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:54:38,322.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:54:39,325.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:54:39,325.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:54:40,328.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:54:40,328.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:54:41,332.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:54:41,332.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:54:42,334.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:54:42,334.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:54:43,336.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:54:43,336.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:54:44,338.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:54:44,338.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:54:45,341.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:54:45,341.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:54:46,345.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:54:46,345.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:54:47,346.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:54:47,346.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:54:48,347.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:54:48,347.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:54:49,347.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:54:49,347.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:54:50,346.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:54:50,346.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:54:51,345.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:54:51,345.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:54:52,348.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:54:52,348.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:54:53,349.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:54:53,349.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:54:54,349.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:54:54,349.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:54:55,351.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:54:55,351.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:54:56,351.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:54:56,351.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:54:57,351.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:54:57,351.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:54:58,352.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:54:58,352.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:54:59,353.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:54:59,353.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:55:0,354.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:55:0,354.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:55:1,355.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:55:1,355.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:55:2,356.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:55:2,356.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:55:3,357.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:55:3,357.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:55:4,358.00, 0.00 N,0.00W, altitude:0.00
START OF NEW COLLECT
Day 1- 7:55:6,358.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:55:6,361.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:55:7,361.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:55:7,361.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:55:8,361.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:55:8,363.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:55:9,363.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:55:9,363.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:55:10,363.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:55:10,364.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:55:11,364.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:55:11,363.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:55:12,363.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:55:12,364.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:55:13,364.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:55:13,366.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:55:14,366.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:55:14,367.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:55:15,367.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:55:15,367.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:55:16,367.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:55:16,367.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:55:17,367.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:55:17,367.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:55:18,367.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:55:18,368.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:55:19,368.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:55:19,368.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:55:20,368.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:55:20,368.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:55:21,368.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:55:21,368.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:55:22,368.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:55:22,368.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:55:23,369.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:55:23,369.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:55:24,368.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:55:24,368.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:55:25,368.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:55:25,368.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:55:26,368.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:55:26,368.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:55:27,369.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:55:27,369.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:55:28,368.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:55:28,368.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:55:29,368.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:55:29,368.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:55:30,368.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:55:30,368.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:55:31,367.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:55:31,367.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:55:32,367.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:55:32,367.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:55:33,367.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:55:33,367.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:55:34,368.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:55:34,368.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:55:35,367.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:55:35,367.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:55:36,368.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:55:36,368.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:55:37,367.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:55:37,367.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:55:38,366.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:55:38,366.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:55:39,366.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:55:39,366.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:55:40,367.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:55:40,367.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:55:41,367.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:55:41,367.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:55:42,368.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:55:42,368.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:55:43,369.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:55:43,369.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:55:44,368.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:55:44,368.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:55:45,368.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:55:45,368.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:55:46,368.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:55:46,368.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:55:47,368.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:55:47,368.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:55:48,368.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:55:48,368.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:55:49,369.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:55:49,369.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:55:50,369.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:55:50,369.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:55:51,369.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:55:51,369.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:55:52,368.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:55:52,368.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:55:53,368.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:55:53,368.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:55:54,367.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:55:54,367.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:55:55,367.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:55:55,367.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:55:56,367.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:55:56,367.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:55:57,368.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:55:57,368.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:55:58,368.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:55:58,368.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:55:59,369.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:55:59,369.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:56:0,369.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:56:0,369.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:56:1,368.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:56:1,368.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:56:2,369.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:56:2,369.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:56:3,369.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:56:3,369.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:56:4,370.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:56:4,370.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:56:5,370.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:56:5,370.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:56:6,371.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:56:7,371.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:56:7,370.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:56:8,370.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:56:8,370.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:56:9,370.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:56:9,371.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:56:10,371.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:56:10,371.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:56:11,371.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:56:11,371.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:56:12,371.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:56:12,371.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:56:13,371.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:56:13,371.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:56:14,371.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:56:14,372.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:56:15,372.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:56:15,372.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:56:16,372.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:56:16,371.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:56:17,371.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:56:17,372.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:56:18,372.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:56:18,372.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:56:19,372.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:56:19,373.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:56:20,373.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:56:20,374.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:56:21,374.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:56:21,374.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:56:22,374.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:56:22,374.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:56:23,374.00, 0.00 N,0.00W, altitude:0.00
Day 1- 7:56:23,376.00, 0.00 N,0.00W, altitude:0.00
