0,19,20,57.00
0,19,20,57.00
0,19,21,44.00
0,19,21,44.00
0,19,22,44.00
0,19,22,38.00
0,19,23,38.00
0,19,23,38.00
0,19,24,33.00
0,19,24,33.00
0,19,25,33.00
0,19,25,33.00
0,19,26,29.00
0,19,26,29.00
0,19,27,29.00
0,19,27,29.00
0,19,28,29.00
0,19,29,33.00
0,19,29,33.00
0,19,30,33.00
0,19,30,31.00
0,19,31,31.00
0,19,31,38.00
0,19,32,38.00
0,19,32,43.00
0,19,33,43.00
0,19,33,52.00
0,19,34,56.00
0,19,34,56.00
0,19,35,61.00
0,19,35,61.00
0,19,36,70.00
0,19,36,70.00
0,19,37,77.00
0,19,37,71.00
0,19,38,71.00
0,19,38,66.00
0,19,39,66.00
0,19,39,66.00
0,19,40,68.00
0,19,40,68.00
0,19,41,68.00
0,19,41,68.00
0,19,42,63.00
0,19,42,63.00
0,19,43,56.00
0,19,43,47.00
0,19,44,47.00
0,19,44,52.00
0,19,45,52.00
0,19,45,49.00
0,19,46,44.00
0,19,46,44.00
0,19,47,48.00
0,19,47,48.00
0,19,48,57.00
0,19,48,57.00
0,19,49,57.00
0,19,49,60.00
0,19,50,60.00
0,19,50,58.00
0,19,51,58.00
0,19,51,62.00
0,19,52,62.00
0,19,52,73.00
0,19,53,73.00
0,19,53,73.00
0,19,54,64.00
0,19,54,64.00
0,19,55,64.00
0,19,55,67.00
0,19,56,67.00
0,19,56,67.00
0,19,57,67.00
0,19,57,65.00
0,19,58,65.00
0,19,58,65.00
0,19,59,63.00
0,19,59,63.00
0,20,0,63.00
0,20,0,63.00
0,20,1,63.00
0,20,1,72.00
0,20,2,72.00
0,20,2,69.00
0,20,3,69.00
0,20,3,71.00
0,20,4,74.00
0,20,4,74.00
0,20,5,69.00
0,20,5,69.00
0,20,6,71.00
0,20,6,71.00
0,20,7,68.00
0,20,7,68.00
0,20,8,68.00
0,20,8,61.00
0,20,9,61.00
0,20,10,56.00
0,20,10,56.00
0,20,11,45.00
0,20,11,45.00
0,20,12,45.00
0,20,12,45.00
0,20,13,45.00
0,20,13,50.00
0,20,14,50.00
0,20,14,50.00
0,20,15,41.00
0,20,15,41.00
0,20,16,41.00
0,20,16,41.00
0,20,17,41.00
0,20,17,41.00
0,20,18,41.00
0,20,18,43.00
0,20,19,43.00
0,20,19,43.00
0,20,20,39.00
0,20,20,39.00
