0,22,24,36.00
0,22,24,43.00
0,22,25,43.00
0,22,25,43.00
0,22,26,41.00
0,22,26,41.00
0,22,27,41.00
0,22,27,41.00
0,22,28,41.00
0,22,28,41.00
0,22,29,41.00
0,22,29,38.00
0,22,30,42.00
0,22,30,42.00
0,22,31,44.00
0,22,31,44.00
0,22,32,44.00
0,22,32,44.00
0,22,33,35.00
0,22,33,33.00
0,22,34,33.00
0,22,34,31.00
0,22,35,31.00
0,22,35,28.00
0,22,36,28.00
0,22,36,32.00
0,22,37,36.00
0,22,37,36.00
0,22,38,36.00
0,22,38,36.00
0,22,39,36.00
0,22,39,40.00
0,22,40,40.00
0,22,40,40.00
0,22,41,40.00
0,22,41,36.00
0,22,42,36.00
0,22,42,36.00
0,22,43,38.00
0,22,43,38.00
0,22,44,38.00
0,22,44,38.00
0,22,45,36.00
0,22,45,36.00
0,22,46,36.00
0,22,46,36.00
0,22,47,36.00
0,22,47,36.00
0,22,48,36.00
0,22,48,36.00
0,22,49,36.00
0,22,49,36.00
0,22,50,41.00
0,22,50,41.00
0,22,51,41.00
0,22,52,43.00
0,22,52,43.00
0,22,53,43.00
0,22,53,43.00
0,22,54,43.00
0,22,54,43.00
0,22,55,43.00
0,22,55,46.00
0,22,56,46.00
0,22,56,46.00
0,22,57,44.00
0,22,57,44.00
0,22,58,44.00
0,22,58,48.00
0,22,59,48.00
0,22,59,48.00
0,23,0,48.00
0,23,0,52.00
0,23,1,52.00
0,23,1,52.00
0,23,2,56.00
0,23,2,56.00
0,23,3,56.00
0,23,3,60.00
0,23,4,60.00
0,23,4,60.00
0,23,5,60.00
0,23,5,60.00
0,23,6,60.00
0,23,6,60.00
0,23,7,55.00
0,23,7,55.00
0,23,8,55.00
0,23,8,58.00
0,23,9,58.00
0,23,9,58.00
0,23,10,58.00
0,23,10,56.00
0,23,11,56.00
0,23,11,56.00
0,23,12,49.00
0,23,12,49.00
0,23,13,49.00
0,23,13,45.00
0,23,14,45.00
0,23,14,45.00
0,23,15,45.00
0,23,15,41.00
0,23,16,41.00
0,23,16,41.00
0,23,17,37.00
0,23,17,37.00
0,23,18,37.00
0,23,18,31.00
0,23,19,31.00
0,23,19,31.00
0,23,20,31.00
0,23,20,27.00
0,23,21,27.00
0,23,21,27.00
0,23,22,21.00
0,23,22,21.00
0,23,23,21.00
0,23,23,30.00
0,23,24,30.00
