0,46,0,24.00
0,46,1,24.00
0,46,1,24.00
0,46,2,24.00
0,46,2,24.00
0,46,3,24.00
0,46,3,24.00
0,46,4,22.00
0,46,4,22.00
0,46,5,22.00
0,46,5,24.00
0,46,6,24.00
0,46,6,24.00
0,46,7,24.00
0,46,7,24.00
0,46,8,24.00
0,46,8,24.00
0,46,9,24.00
0,46,9,24.00
0,46,10,24.00
0,46,10,26.00
0,46,11,26.00
0,46,11,26.00
0,46,12,20.00
0,46,12,20.00
0,46,13,20.00
0,46,13,20.00
0,46,14,22.00
0,46,14,22.00
0,46,15,22.00
0,46,15,22.00
0,46,16,22.00
0,46,16,22.00
0,46,17,22.00
0,46,17,22.00
0,46,18,22.00
0,46,18,22.00
0,46,19,18.00
0,46,19,18.00
0,46,20,18.00
0,46,20,18.00
0,46,21,18.00
0,46,21,18.00
0,46,22,20.00
0,46,22,20.00
0,46,23,20.00
0,46,23,20.00
0,46,24,22.00
0,46,25,22.00
0,46,25,22.00
0,46,26,20.00
0,46,26,20.00
0,46,27,20.00
0,46,27,18.00
0,46,28,18.00
0,46,28,18.00
0,46,29,18.00
0,46,29,22.00
0,46,30,22.00
0,46,30,22.00
0,46,31,22.00
0,46,31,22.00
0,46,32,22.00
0,46,32,20.00
0,46,33,20.00
0,46,33,20.00
0,46,34,20.00
0,46,34,16.00
0,46,35,16.00
0,46,35,16.00
0,46,36,18.00
0,46,36,18.00
0,46,37,18.00
0,46,37,20.00
0,46,38,20.00
0,46,38,20.00
0,46,39,20.00
0,46,39,18.00
0,46,40,18.00
0,46,40,18.00
0,46,41,12.00
0,46,41,12.00
0,46,42,12.00
0,46,42,23.00
0,46,43,23.00
0,46,43,23.00
0,46,44,23.00
0,46,44,23.00
0,46,45,23.00
0,46,45,23.00
0,46,46,21.00
0,46,46,21.00
0,46,47,21.00
0,46,47,19.00
0,46,48,19.00
0,46,48,19.00
0,46,49,19.00
0,46,49,19.00
0,46,50,19.00
0,46,50,19.00
0,46,51,23.00
0,46,51,23.00
0,46,52,23.00
0,46,52,21.00
0,46,53,21.00
0,46,53,21.00
0,46,54,21.00
0,46,54,25.00
0,46,55,25.00
0,46,55,25.00
0,46,56,23.00
0,46,56,23.00
0,46,57,23.00
0,46,57,25.00
0,46,58,25.00
0,46,58,25.00
0,46,59,25.00
0,46,59,14.00
0,47,0,14.00
0,47,0,14.00
