START OF NEW COLLECT
2023-7-1 7:46:17, ppm
2023-7-1 7:49:40,312 ppm
2023-7-1 7:49:41,311 ppm
2023-7-1 7:49:43,311 ppm
2023-7-1 7:49:44,311 ppm
2023-7-1 7:49:46,311 ppm
2023-7-1 7:49:47,311 ppm
2023-7-1 7:49:49,311 ppm
2023-7-1 7:49:50,311 ppm
2023-7-1 7:49:52,311 ppm
2023-7-1 7:49:53,311 ppm
2023-7-1 7:49:55,312 ppm
2023-7-1 7:49:56,312 ppm
2023-7-1 7:49:58,311 ppm
2023-7-1 7:50:0,311 ppm
2023-7-1 7:50:1,311 ppm
2023-7-1 7:50:3,310 ppm
2023-7-1 7:50:4,311 ppm
2023-7-1 7:50:6,310 ppm
2023-7-1 7:50:7,310 ppm
2023-7-1 7:50:9,310 ppm
2023-7-1 7:50:10,311 ppm
2023-7-1 7:50:12,310 ppm
2023-7-1 7:50:13,311 ppm
2023-7-1 7:50:15,311 ppm
2023-7-1 7:50:16,311 ppm
2023-7-1 7:50:18,311 ppm
2023-7-1 7:50:19,311 ppm
2023-7-1 7:50:21,311 ppm
2023-7-1 7:50:22,311 ppm
2023-7-1 7:50:24,311 ppm
2023-7-1 7:50:26,312 ppm
2023-7-1 7:50:27,312 ppm
2023-7-1 7:50:29,312 ppm
2023-7-1 7:50:30,312 ppm
2023-7-1 7:50:32,312 ppm
2023-7-1 7:50:33,312 ppm
2023-7-1 7:50:35,312 ppm
2023-7-1 7:50:36,313 ppm
2023-7-1 7:50:38,312 ppm
2023-7-1 7:50:39,312 ppm
2023-7-1 7:50:41,312 ppm
2023-7-1 7:50:42,312 ppm
2023-7-1 7:50:44,312 ppm
2023-7-1 7:50:45,311 ppm
2023-7-1 7:50:47,311 ppm
2023-7-1 7:50:49,311 ppm
2023-7-1 7:50:50,311 ppm
2023-7-1 7:50:52,311 ppm
2023-7-1 7:50:53,311 ppm
2023-7-1 7:50:55,311 ppm
2023-7-1 7:50:56,311 ppm
2023-7-1 7:50:58,311 ppm
2023-7-1 7:50:59,310 ppm
2023-7-1 7:51:1,311 ppm
2023-7-1 7:51:2,310 ppm
2023-7-1 7:51:4,310 ppm
2023-7-1 7:51:5,310 ppm
2023-7-1 7:51:7,310 ppm
2023-7-1 7:51:8,310 ppm
2023-7-1 7:51:10,311 ppm
2023-7-1 7:51:12,311 ppm
2023-7-1 7:51:13,311 ppm
2023-7-1 7:51:15,311 ppm
2023-7-1 7:51:16,311 ppm
2023-7-1 7:51:18,312 ppm
2023-7-1 7:51:19,312 ppm
2023-7-1 7:51:21,312 ppm
2023-7-1 7:51:22,313 ppm
2023-7-1 7:51:24,313 ppm
2023-7-1 7:51:25,314 ppm
2023-7-1 7:51:27,315 ppm
2023-7-1 7:51:28,318 ppm
2023-7-1 7:51:30,322 ppm
2023-7-1 7:51:31,325 ppm
2023-7-1 7:51:33,326 ppm
2023-7-1 7:51:35,328 ppm
2023-7-1 7:51:36,328 ppm
2023-7-1 7:51:38,330 ppm
2023-7-1 7:51:39,331 ppm
2023-7-1 7:51:41,332 ppm
2023-7-1 7:51:42,332 ppm
2023-7-1 7:51:44,333 ppm
2023-7-1 7:51:45,333 ppm
2023-7-1 7:51:47,334 ppm
2023-7-1 7:51:48,334 ppm
2023-7-1 7:51:50,334 ppm
2023-7-1 7:51:51,334 ppm
2023-7-1 7:51:53,334 ppm
2023-7-1 7:51:54,334 ppm
2023-7-1 7:51:56,334 ppm
2023-7-1 7:51:58,334 ppm
2023-7-1 7:51:59,334 ppm
2023-7-1 7:52:1,334 ppm
2023-7-1 7:52:2,334 ppm
2023-7-1 7:52:4,334 ppm
2023-7-1 7:52:5,334 ppm
2023-7-1 7:52:7,334 ppm
2023-7-1 7:52:8,334 ppm
2023-7-1 7:52:10,334 ppm
2023-7-1 7:52:11,334 ppm
2023-7-1 7:52:13,335 ppm
2023-7-1 7:52:14,334 ppm
2023-7-1 7:52:16,334 ppm
2023-7-1 7:52:17,334 ppm
2023-7-1 7:52:19,335 ppm
2023-7-1 7:52:21,334 ppm
2023-7-1 7:52:22,334 ppm
2023-7-1 7:52:24,335 ppm
2023-7-1 7:52:25,335 ppm
2023-7-1 7:52:27,335 ppm
2023-7-1 7:52:28,335 ppm
2023-7-1 7:52:30,335 ppm
2023-7-1 7:52:31,334 ppm
2023-7-1 7:52:33,333 ppm
2023-7-1 7:52:34,330 ppm
2023-7-1 7:52:36,329 ppm
2023-7-1 7:52:37,326 ppm
2023-7-1 7:52:39,325 ppm
2023-7-1 7:52:40,322 ppm
2023-7-1 7:52:42,321 ppm
2023-7-1 7:52:44,319 ppm
2023-7-1 7:52:45,318 ppm
2023-7-1 7:52:47,317 ppm
2023-7-1 7:52:48,315 ppm
2023-7-1 7:52:50,315 ppm
2023-7-1 7:52:51,314 ppm
2023-7-1 7:52:53,314 ppm
2023-7-1 7:52:54,313 ppm
2023-7-1 7:52:56,312 ppm
2023-7-1 7:52:57,311 ppm
2023-7-1 7:52:59,311 ppm
2023-7-1 7:53:0,311 ppm
2023-7-1 7:53:2,310 ppm
2023-7-1 7:53:3,310 ppm
2023-7-1 7:53:5,310 ppm
2023-7-1 7:53:7,310 ppm
2023-7-1 7:53:8,311 ppm
2023-7-1 7:53:10,310 ppm
2023-7-1 7:53:11,310 ppm
2023-7-1 7:53:13,311 ppm
2023-7-1 7:53:14,310 ppm
2023-7-1 7:53:16,310 ppm
2023-7-1 7:53:17,310 ppm
2023-7-1 7:53:19,310 ppm
2023-7-1 7:53:20,310 ppm
2023-7-1 7:53:22,310 ppm
2023-7-1 7:53:23,310 ppm
2023-7-1 7:53:25,310 ppm
2023-7-1 7:53:26,310 ppm
2023-7-1 7:53:28,310 ppm
2023-7-1 7:53:29,310 ppm
2023-7-1 7:53:31,310 ppm
2023-7-1 7:53:33,310 ppm
2023-7-1 7:53:34,311 ppm
2023-7-1 7:53:36,310 ppm
2023-7-1 7:53:37,311 ppm
2023-7-1 7:53:39,311 ppm
2023-7-1 7:53:40,311 ppm
2023-7-1 7:53:42,311 ppm
2023-7-1 7:53:43,311 ppm
2023-7-1 7:53:45,311 ppm
2023-7-1 7:53:46,311 ppm
2023-7-1 7:53:48,311 ppm
2023-7-1 7:53:49,312 ppm
2023-7-1 7:53:51,312 ppm
2023-7-1 7:53:52,312 ppm
2023-7-1 7:53:54,313 ppm
2023-7-1 7:53:56,313 ppm
2023-7-1 7:53:57,313 ppm
2023-7-1 7:53:59,313 ppm
2023-7-1 7:54:0,313 ppm
2023-7-1 7:54:2,313 ppm
2023-7-1 7:54:3,314 ppm
2023-7-1 7:54:5,314 ppm
2023-7-1 7:54:6,314 ppm
2023-7-1 7:54:8,314 ppm
2023-7-1 7:54:9,314 ppm
2023-7-1 7:54:11,315 ppm
2023-7-1 7:54:12,315 ppm
2023-7-1 7:54:14,315 ppm
2023-7-1 7:54:15,315 ppm
2023-7-1 7:54:17,315 ppm
2023-7-1 7:54:19,315 ppm
2023-7-1 7:54:20,316 ppm
2023-7-1 7:54:22,316 ppm
2023-7-1 7:54:23,316 ppm
2023-7-1 7:54:25,317 ppm
2023-7-1 7:54:26,317 ppm
2023-7-1 7:54:28,317 ppm
2023-7-1 7:54:29,317 ppm
2023-7-1 7:54:31,317 ppm
2023-7-1 7:54:32,318 ppm
2023-7-1 7:54:34,318 ppm
2023-7-1 7:54:35,319 ppm
2023-7-1 7:54:37,320 ppm
2023-7-1 7:54:38,320 ppm
2023-7-1 7:54:40,320 ppm
2023-7-1 7:54:42,321 ppm
2023-7-1 7:54:43,321 ppm
2023-7-1 7:54:45,321 ppm
2023-7-1 7:54:46,322 ppm
2023-7-1 7:54:48,322 ppm
2023-7-1 7:54:49,322 ppm
2023-7-1 7:54:51,323 ppm
2023-7-1 7:54:52,324 ppm
2023-7-1 7:54:54,324 ppm
2023-7-1 7:54:55,325 ppm
2023-7-1 7:54:57,325 ppm
2023-7-1 7:54:58,326 ppm
2023-7-1 7:55:0,325 ppm
2023-7-1 7:55:1,326 ppm
2023-7-1 7:55:3,326 ppm
2023-7-1 7:55:5,326 ppm
2023-7-1 7:55:6,326 ppm
2023-7-1 7:55:8,327 ppm
2023-7-1 7:55:9,327 ppm
2023-7-1 7:55:11,326 ppm
2023-7-1 7:55:12,327 ppm
2023-7-1 7:55:14,326 ppm
2023-7-1 7:55:15,327 ppm
2023-7-1 7:55:17,326 ppm
2023-7-1 7:55:18,326 ppm
2023-7-1 7:55:20,327 ppm
2023-7-1 7:55:21,327 ppm
2023-7-1 7:55:23,327 ppm
2023-7-1 7:55:24,326 ppm
2023-7-1 7:55:26,326 ppm
2023-7-1 7:55:28,326 ppm
2023-7-1 7:55:29,326 ppm
2023-7-1 7:55:31,327 ppm
2023-7-1 7:55:32,327 ppm
2023-7-1 7:55:34,327 ppm
2023-7-1 7:55:35,327 ppm
2023-7-1 7:55:37,328 ppm
2023-7-1 7:55:38,328 ppm
2023-7-1 7:55:40,329 ppm
2023-7-1 7:55:41,329 ppm
2023-7-1 7:55:43,329 ppm
2023-7-1 7:55:44,330 ppm
2023-7-1 7:55:46,330 ppm
2023-7-1 7:55:47,330 ppm
2023-7-1 7:55:49,330 ppm
2023-7-1 7:55:51,330 ppm
2023-7-1 7:55:52,330 ppm
2023-7-1 7:55:54,331 ppm
2023-7-1 7:55:55,331 ppm
2023-7-1 7:55:57,331 ppm
2023-7-1 7:55:58,331 ppm
2023-7-1 7:56:0,331 ppm
2023-7-1 7:56:1,331 ppm
2023-7-1 7:56:3,331 ppm
2023-7-1 7:56:4,331 ppm
2023-7-1 7:56:6,331 ppm
2023-7-1 7:56:7,332 ppm
2023-7-1 7:56:9,332 ppm
2023-7-1 7:56:10,331 ppm
2023-7-1 7:56:12,331 ppm
2023-7-1 7:56:14,331 ppm
2023-7-1 7:56:15,330 ppm
2023-7-1 7:56:17,330 ppm
2023-7-1 7:56:18,329 ppm
2023-7-1 7:56:20,329 ppm
2023-7-1 7:56:21,328 ppm
2023-7-1 7:56:23,328 ppm
2023-7-1 7:56:24,328 ppm
2023-7-1 7:56:26,327 ppm
2023-7-1 7:56:27,327 ppm
2023-7-1 7:56:29,327 ppm
2023-7-1 7:56:30,328 ppm
2023-7-1 7:56:32,327 ppm
2023-7-1 7:56:33,328 ppm
2023-7-1 7:56:35,327 ppm
2023-7-1 7:56:37,327 ppm
2023-7-1 7:56:38,327 ppm
2023-7-1 7:56:40,327 ppm
2023-7-1 7:56:41,327 ppm
2023-7-1 7:56:43,327 ppm
2023-7-1 7:56:44,327 ppm
2023-7-1 7:56:46,327 ppm
2023-7-1 7:56:47,326 ppm
2023-7-1 7:56:49,326 ppm
2023-7-1 7:56:50,325 ppm
2023-7-1 7:56:52,325 ppm
2023-7-1 7:56:53,325 ppm
2023-7-1 7:56:55,325 ppm
2023-7-1 7:56:56,325 ppm
2023-7-1 7:56:58,325 ppm
2023-7-1 7:56:59,325 ppm
2023-7-1 7:57:1,325 ppm
2023-7-1 7:57:3,325 ppm
2023-7-1 7:57:4,325 ppm
2023-7-1 7:57:6,325 ppm
2023-7-1 7:57:7,325 ppm
2023-7-1 7:57:9,324 ppm
2023-7-1 7:57:10,324 ppm
2023-7-1 7:57:12,324 ppm
2023-7-1 7:57:13,324 ppm
2023-7-1 7:57:15,324 ppm
2023-7-1 7:57:16,324 ppm
2023-7-1 7:57:18,324 ppm
2023-7-1 7:57:19,323 ppm
2023-7-1 7:57:21,323 ppm
2023-7-1 7:57:22,323 ppm
2023-7-1 7:57:24,323 ppm
2023-7-1 7:57:26,323 ppm
2023-7-1 7:57:27,323 ppm
2023-7-1 7:57:29,322 ppm
2023-7-1 7:57:30,322 ppm
2023-7-1 7:57:32,322 ppm
2023-7-1 7:57:33,322 ppm
2023-7-1 7:57:35,322 ppm
2023-7-1 7:57:36,322 ppm
2023-7-1 7:57:38,322 ppm
2023-7-1 7:57:39,322 ppm
2023-7-1 7:57:41,321 ppm
2023-7-1 7:57:42,322 ppm
2023-7-1 7:57:44,322 ppm
2023-7-1 7:57:45,321 ppm
2023-7-1 7:57:47,322 ppm
2023-7-1 7:57:49,322 ppm
2023-7-1 7:57:50,322 ppm
2023-7-1 7:57:52,322 ppm
2023-7-1 7:57:53,321 ppm
2023-7-1 7:57:55,321 ppm
2023-7-1 7:57:56,321 ppm
2023-7-1 7:57:58,321 ppm
2023-7-1 7:57:59,321 ppm
2023-7-1 7:58:1,321 ppm
2023-7-1 7:58:2,321 ppm
2023-7-1 7:58:4,322 ppm
2023-7-1 7:58:5,322 ppm
2023-7-1 7:58:7,322 ppm
2023-7-1 7:58:8,322 ppm
2023-7-1 7:58:10,322 ppm
2023-7-1 7:58:12,322 ppm
2023-7-1 7:58:13,322 ppm
2023-7-1 7:58:15,321 ppm
2023-7-1 7:58:16,321 ppm
2023-7-1 7:58:18,321 ppm
2023-7-1 7:58:19,321 ppm
2023-7-1 7:58:21,321 ppm
2023-7-1 7:58:22,321 ppm
2023-7-1 7:58:24,321 ppm
2023-7-1 7:58:25,320 ppm
2023-7-1 7:58:27,320 ppm
2023-7-1 7:58:28,320 ppm
2023-7-1 7:58:30,321 ppm
2023-7-1 7:58:31,320 ppm
2023-7-1 7:58:33,320 ppm
2023-7-1 7:58:35,320 ppm
2023-7-1 7:58:36,320 ppm
2023-7-1 7:58:38,320 ppm
2023-7-1 7:58:39,320 ppm
2023-7-1 7:58:41,320 ppm
2023-7-1 7:58:42,320 ppm
2023-7-1 7:58:44,320 ppm
2023-7-1 7:58:45,320 ppm
2023-7-1 7:58:47,320 ppm
2023-7-1 7:58:48,320 ppm
2023-7-1 7:58:50,320 ppm
2023-7-1 7:58:51,320 ppm
2023-7-1 7:58:53,320 ppm
2023-7-1 7:58:54,319 ppm
2023-7-1 7:58:56,319 ppm
2023-7-1 7:58:58,319 ppm
2023-7-1 7:58:59,319 ppm
2023-7-1 7:59:1,319 ppm
2023-7-1 7:59:2,319 ppm
2023-7-1 7:59:4,319 ppm
2023-7-1 7:59:5,319 ppm
2023-7-1 7:59:7,319 ppm
2023-7-1 7:59:8,319 ppm
2023-7-1 7:59:10,319 ppm
2023-7-1 7:59:11,319 ppm
2023-7-1 7:59:13,319 ppm
2023-7-1 7:59:14,319 ppm
2023-7-1 7:59:16,319 ppm
2023-7-1 7:59:17,319 ppm
2023-7-1 7:59:19,319 ppm
2023-7-1 7:59:21,319 ppm
2023-7-1 7:59:22,319 ppm
2023-7-1 7:59:24,318 ppm
2023-7-1 7:59:25,317 ppm
2023-7-1 7:59:27,318 ppm
2023-7-1 7:59:28,317 ppm
2023-7-1 7:59:30,317 ppm
2023-7-1 7:59:31,317 ppm
2023-7-1 7:59:33,317 ppm
2023-7-1 7:59:34,317 ppm
2023-7-1 7:59:36,317 ppm
2023-7-1 7:59:37,317 ppm
2023-7-1 7:59:39,317 ppm
2023-7-1 7:59:40,317 ppm
2023-7-1 7:59:42,317 ppm
2023-7-1 7:59:43,317 ppm
2023-7-1 7:59:45,317 ppm
2023-7-1 7:59:47,316 ppm
2023-7-1 7:59:48,316 ppm
2023-7-1 7:59:50,316 ppm
2023-7-1 7:59:51,316 ppm
2023-7-1 7:59:53,316 ppm
2023-7-1 7:59:54,316 ppm
2023-7-1 7:59:56,316 ppm
2023-7-1 7:59:57,316 ppm
2023-7-1 7:59:59,316 ppm
2023-7-1 8:0:0,316 ppm
2023-7-1 8:0:2,316 ppm
2023-7-1 8:0:3,316 ppm
2023-7-1 8:0:5,316 ppm
2023-7-1 8:0:6,316 ppm
2023-7-1 8:0:8,316 ppm
2023-7-1 8:0:10,316 ppm
2023-7-1 8:0:11,316 ppm
2023-7-1 8:0:13,316 ppm
2023-7-1 8:0:14,316 ppm
2023-7-1 8:0:16,316 ppm
2023-7-1 8:0:17,316 ppm
2023-7-1 8:0:19,316 ppm
2023-7-1 8:0:20,316 ppm
2023-7-1 8:0:22,315 ppm
2023-7-1 8:0:23,316 ppm
2023-7-1 8:0:25,316 ppm
2023-7-1 8:0:26,316 ppm
2023-7-1 8:0:28,315 ppm
2023-7-1 8:0:29,315 ppm
2023-7-1 8:0:31,315 ppm
2023-7-1 8:0:33,315 ppm
2023-7-1 8:0:34,315 ppm
2023-7-1 8:0:36,315 ppm
2023-7-1 8:0:37,315 ppm
2023-7-1 8:0:39,315 ppm
2023-7-1 8:0:40,315 ppm
2023-7-1 8:0:42,315 ppm
2023-7-1 8:0:43,315 ppm
2023-7-1 8:0:45,315 ppm
2023-7-1 8:0:46,316 ppm
2023-7-1 8:0:48,316 ppm
2023-7-1 8:0:49,316 ppm
2023-7-1 8:0:51,316 ppm
2023-7-1 8:0:52,316 ppm
2023-7-1 8:0:54,316 ppm
2023-7-1 8:0:56,316 ppm
2023-7-1 8:0:57,317 ppm
2023-7-1 8:0:59,317 ppm
2023-7-1 8:1:0,317 ppm
2023-7-1 8:1:2,317 ppm
2023-7-1 8:1:3,318 ppm
2023-7-1 8:1:5,318 ppm
2023-7-1 8:1:6,318 ppm
2023-7-1 8:1:8,318 ppm
2023-7-1 8:1:9,318 ppm
2023-7-1 8:1:11,318 ppm
2023-7-1 8:1:12,318 ppm
2023-7-1 8:1:14,318 ppm
2023-7-1 8:1:15,318 ppm
2023-7-1 8:1:17,318 ppm
2023-7-1 8:1:19,318 ppm
2023-7-1 8:1:20,318 ppm
2023-7-1 8:1:22,318 ppm
2023-7-1 8:1:23,318 ppm
2023-7-1 8:1:25,318 ppm
2023-7-1 8:1:26,318 ppm
2023-7-1 8:1:28,318 ppm
2023-7-1 8:1:29,318 ppm
2023-7-1 8:1:31,318 ppm
2023-7-1 8:1:32,318 ppm
2023-7-1 8:1:34,318 ppm
2023-7-1 8:1:35,318 ppm
2023-7-1 8:1:37,318 ppm
2023-7-1 8:1:38,318 ppm
2023-7-1 8:1:40,318 ppm
2023-7-1 8:1:42,318 ppm
2023-7-1 8:1:43,318 ppm
2023-7-1 8:1:45,319 ppm
2023-7-1 8:1:46,319 ppm
2023-7-1 8:1:48,319 ppm
2023-7-1 8:1:49,319 ppm
2023-7-1 8:1:51,319 ppm
2023-7-1 8:1:52,319 ppm
2023-7-1 8:1:54,319 ppm
2023-7-1 8:1:55,319 ppm
2023-7-1 8:1:57,319 ppm
2023-7-1 8:1:58,319 ppm
2023-7-1 8:2:0,319 ppm
2023-7-1 8:2:1,319 ppm
2023-7-1 8:2:3,320 ppm
2023-7-1 8:2:5,319 ppm
2023-7-1 8:2:6,320 ppm
2023-7-1 8:2:8,320 ppm
2023-7-1 8:2:9,319 ppm
2023-7-1 8:2:11,319 ppm
2023-7-1 8:2:12,319 ppm
2023-7-1 8:2:14,320 ppm
2023-7-1 8:2:15,320 ppm
2023-7-1 8:2:17,320 ppm
2023-7-1 8:2:18,320 ppm
2023-7-1 8:2:20,320 ppm
2023-7-1 8:2:21,320 ppm
2023-7-1 8:2:23,320 ppm
2023-7-1 8:2:24,320 ppm
2023-7-1 8:2:26,320 ppm
2023-7-1 8:2:28,320 ppm
2023-7-1 8:2:29,319 ppm
2023-7-1 8:2:31,319 ppm
2023-7-1 8:2:32,319 ppm
2023-7-1 8:2:34,319 ppm
2023-7-1 8:2:35,319 ppm
2023-7-1 8:2:37,319 ppm
2023-7-1 8:2:38,319 ppm
2023-7-1 8:2:40,318 ppm
2023-7-1 8:2:41,318 ppm
2023-7-1 8:2:43,318 ppm
2023-7-1 8:2:44,318 ppm
2023-7-1 8:2:46,317 ppm
2023-7-1 8:2:47,317 ppm
2023-7-1 8:2:49,317 ppm
2023-7-1 8:2:51,317 ppm
2023-7-1 8:2:52,316 ppm
2023-7-1 8:2:54,317 ppm
2023-7-1 8:2:55,317 ppm
2023-7-1 8:2:57,317 ppm
2023-7-1 8:2:58,317 ppm
2023-7-1 8:3:0,317 ppm
2023-7-1 8:3:1,317 ppm
2023-7-1 8:3:3,317 ppm
2023-7-1 8:3:4,317 ppm
2023-7-1 8:3:6,317 ppm
2023-7-1 8:3:7,317 ppm
2023-7-1 8:3:9,317 ppm
2023-7-1 8:3:10,317 ppm
2023-7-1 8:3:12,317 ppm
2023-7-1 8:3:14,317 ppm
2023-7-1 8:3:15,317 ppm
2023-7-1 8:3:17,317 ppm
2023-7-1 8:3:18,317 ppm
2023-7-1 8:3:20,317 ppm
2023-7-1 8:3:21,317 ppm
2023-7-1 8:3:23,317 ppm
2023-7-1 8:3:24,317 ppm
2023-7-1 8:3:26,317 ppm
2023-7-1 8:3:27,317 ppm
2023-7-1 8:3:29,317 ppm
2023-7-1 8:3:30,317 ppm
2023-7-1 8:3:32,317 ppm
2023-7-1 8:3:33,317 ppm
2023-7-1 8:3:35,317 ppm
2023-7-1 8:3:37,317 ppm
2023-7-1 8:3:38,317 ppm
2023-7-1 8:3:40,317 ppm
2023-7-1 8:3:41,317 ppm
2023-7-1 8:3:43,317 ppm
2023-7-1 8:3:44,317 ppm
2023-7-1 8:3:46,317 ppm
2023-7-1 8:3:47,317 ppm
2023-7-1 8:3:49,317 ppm
2023-7-1 8:3:50,317 ppm
2023-7-1 8:3:52,317 ppm
2023-7-1 8:3:53,317 ppm
2023-7-1 8:3:55,318 ppm
2023-7-1 8:3:56,318 ppm
2023-7-1 8:3:58,317 ppm
2023-7-1 8:4:0,318 ppm
2023-7-1 8:4:1,318 ppm
2023-7-1 8:4:3,317 ppm
2023-7-1 8:4:4,317 ppm
2023-7-1 8:4:6,317 ppm
2023-7-1 8:4:7,317 ppm
2023-7-1 8:4:9,317 ppm
2023-7-1 8:4:10,317 ppm
2023-7-1 8:4:12,317 ppm
2023-7-1 8:4:13,318 ppm
2023-7-1 8:4:15,318 ppm
2023-7-1 8:4:16,317 ppm
2023-7-1 8:4:18,317 ppm
2023-7-1 8:4:19,317 ppm
2023-7-1 8:4:21,317 ppm
2023-7-1 8:4:23,318 ppm
2023-7-1 8:4:24,318 ppm
2023-7-1 8:4:26,318 ppm
2023-7-1 8:4:27,318 ppm
2023-7-1 8:4:29,318 ppm
2023-7-1 8:4:30,318 ppm
2023-7-1 8:4:32,318 ppm
2023-7-1 8:4:33,318 ppm
2023-7-1 8:4:35,318 ppm
2023-7-1 8:4:36,318 ppm
2023-7-1 8:4:38,318 ppm
2023-7-1 8:4:39,319 ppm
2023-7-1 8:4:41,319 ppm
2023-7-1 8:4:42,319 ppm
2023-7-1 8:4:44,319 ppm
2023-7-1 8:4:46,319 ppm
2023-7-1 8:4:47,319 ppm
2023-7-1 8:4:49,319 ppm
2023-7-1 8:4:50,319 ppm
2023-7-1 8:4:52,319 ppm
2023-7-1 8:4:53,319 ppm
2023-7-1 8:4:55,319 ppm
2023-7-1 8:4:56,319 ppm
2023-7-1 8:4:58,319 ppm
2023-7-1 8:4:59,319 ppm
2023-7-1 8:5:1,319 ppm
2023-7-1 8:5:2,319 ppm
